cluster,cluster_index,horizon,interval_start_at_inference_time,interval_start_when_prediction_relevant,true_count,prediction,lower,upper,forecast_start
B,1,2,2024-11-15,2024-11-29,0.0,0.056955659256924696,0.0,7.65362044532664,2024-11-29
B,1,2,2024-11-22,2024-12-06,0.0,0.13614516051097297,0.0,7.732809946580688,2024-12-06
B,1,2,2024-11-29,2024-12-13,0.0,0.22062094128000076,0.0,7.817285727349716,2024-12-13
B,1,2,2024-12-06,2024-12-20,0.0,0.18146488237499084,0.0,7.778129668444706,2024-12-20
B,1,2,2024-12-13,2024-12-27,0.0,0.10640328763259688,0.0,7.703068073702312,2024-12-27
B,1,2,2024-12-20,2025-01-03,0.0,0.3831229559339405,0.0,7.979787742003655,2025-01-03
B,1,2,2024-12-27,2025-01-10,0.0,0.11505138479348272,0.0,7.711716170863197,2025-01-10
B,1,2,2025-01-03,2025-01-17,1.0,0.04419766281227132,0.0,7.640862448881986,2025-01-17
B,1,2,2025-01-10,2025-01-24,0.0,0.11017344404036643,0.0,7.7068382301100815,2025-01-24
B,1,2,2025-01-17,2025-01-31,0.0,0.10265598065711179,0.0,7.699320766726826,2025-01-31
B,1,2,2025-01-24,2025-02-07,0.0,0.11091800818287322,0.0,7.707582794252588,2025-02-07
B,1,2,2025-01-31,2025-02-14,0.0,0.08086456848783419,0.0,7.677529354557549,2025-02-14
B,1,2,2025-02-07,2025-02-21,0.0,0.11095259343868817,0.0,7.707617379508403,2025-02-21
B,1,2,2025-02-14,2025-02-28,0.0,0.052083644455705146,0.0,7.64874843052542,2025-02-28
B,1,2,2025-02-21,2025-03-07,0.0,0.10547995998263304,0.0,7.702144746052348,2025-03-07
B,1,2,2025-02-28,2025-03-14,0.0,0.04501575609595164,0.0,7.641680542165666,2025-03-14
B,1,2,2025-03-07,2025-03-21,0.0,0.05223973055036621,0.0,7.648904516620081,2025-03-21
B,1,2,2025-03-14,2025-03-28,0.0,0.04057820913301741,0.0,7.637242995202732,2025-03-28
B,1,2,2025-03-21,2025-04-04,0.0,0.032195836317662256,0.0,7.628860622387377,2025-04-04
B,1,2,2025-03-28,2025-04-11,0.0,0.026694785779724183,0.0,7.623359571849439,2025-04-11
B,1,2,2025-04-04,2025-04-18,0.0,0.029257237383865365,0.0,7.6259220234535805,2025-04-18
B,1,2,2025-04-11,2025-04-25,0.0,0.03272759055557168,0.0,7.629392376625287,2025-04-25
B,1,2,2025-04-18,2025-05-02,1.0,0.06577043907396436,0.0,7.662435225143679,2025-05-02
B,1,2,2025-04-25,2025-05-09,0.0,0.059748241575453526,0.0,7.6564130276451685,2025-05-09
B,1,2,2025-05-02,2025-05-16,0.0,0.23316618300630254,0.0,7.829830969076017,2025-05-16
B,1,2,2025-05-09,2025-05-23,0.0,0.30825655988957007,0.0,7.904921345959285,2025-05-23
B,1,2,2025-05-16,2025-05-30,0.0,0.21146050768827673,0.0,7.808125293757992,2025-05-30
B,1,2,2025-05-23,2025-06-06,0.0,0.1389534091719274,0.0,7.735618195241642,2025-06-06
B,1,2,2025-05-30,2025-06-13,2.0,0.8670808490293179,0.0,8.463745635099032,2025-06-13
B,1,2,2025-06-06,2025-06-20,0.0,0.7199713993269137,0.0,8.316636185396629,2025-06-20
B,1,2,2025-06-13,2025-06-27,0.0,0.36979368118271577,0.0,7.966458467252431,2025-06-27
B,1,2,2025-06-20,2025-07-04,4.0,0.4398454466851008,0.0,8.036510232754816,2025-07-04
B,1,2,2025-06-27,2025-07-11,0.0,0.8175974304252487,0.0,8.414262216494963,2025-07-11
B,1,2,2025-07-04,2025-07-18,3.0,2.2792154778247857,0.0,9.875880263894501,2025-07-18
